year,districtid,enrollment,pctfemale,pctblack,pcthispanic,pcttwomoreraces,pctwhite,pctesl,pcthighlycapable,pctfrpl,pctsection504,pctdisabilities,districtnumber,nces_lea
2024,1158,200,0.505,0,0.415,0.02,0.555,0.155,0.005,0.78,0.01,0.1,100131,5304410
2025,1158,170,0.5117647058823529,0,0.4176470588235294,0.01764705882352941,0.5529411764705883,0.12352941176470589,0.0058823529411764705,0.7352941176470589,0,0.09411764705882353,100131,5304410
2015,1160,384,0.4557291666666667,0.015625,0.0703125,0.005208333333333333,0.8776041666666666,0,0,0.4114583333333333,0.018229166666666668,0.09895833333333333,100220,5307380
2016,1160,392,0.45663265306122447,0.017857142857142856,0.09183673469387756,0.00510204081632653,0.8520408163265306,0.007653061224489796,0,0.4489795918367347,0.05102040816326531,0.09693877551020408,100220,5307380
2017,1160,377,0.47480106100795755,0.007957559681697613,0.11140583554376658,0.01856763925729443,0.8222811671087533,0.002652519893899204,0,0.4880636604774536,0.021220159151193633,0.11405835543766578,100220,5307380
2018,1160,392,0.4719387755102041,0.007653061224489796,0.10204081632653061,0.017857142857142856,0.8341836734693877,0.002551020408163265,0,0.45918367346938777,0.030612244897959183,0.08673469387755102,100220,5307380
2019,1160,384,0.4739583333333333,0.005208333333333333,0.1171875,0.0234375,0.8177083333333334,0,0,0.4973958333333333,0.020833333333333332,0.09635416666666667,100220,5307380
2020,1160,378,0.4656084656084656,0.0026455026455026454,0.10582010582010581,0.0291005291005291,0.828042328042328,0,0,0.47619047619047616,0.021164021164021163,0.07671957671957672,100220,5307380
2021,1160,346,0.47109826589595377,0,0.11271676300578035,0.023121387283236993,0.8208092485549133,0,0,0.5,0.02023121387283237,0.08670520231213873,100220,5307380
2022,1160,386,0.4533678756476684,0,0.12953367875647667,0.02849740932642487,0.8082901554404145,0,0,0.4844559585492228,0.012953367875647668,0.08031088082901554,100220,5307380
2023,1160,389,0.4524421593830334,0,0.11825192802056556,0.043701799485861184,0.8200514138817481,0.007712082262210797,0,0.48586118251928023,0.017994858611825194,0.10539845758354756,100220,5307380
2024,1160,407,0.4864864864864865,0,0.13022113022113022,0.03194103194103194,0.8132678132678133,0.004914004914004914,0.019656019656019656,0.5110565110565111,0.022113022113022112,0.11793611793611794,100220,5307380
2025,1160,415,0.5084337349397591,0,0.14698795180722893,0.024096385542168676,0.8120481927710843,0.004819277108433735,0.02650602409638554,0.4939759036144578,0.004819277108433735,0.13012048192771083,100220,5307380
2015,2250,2680,0.4973880597014925,0.012313432835820896,0.07126865671641791,0.03917910447761194,0.8496268656716418,0.013805970149253732,0.010447761194029851,0.6145522388059701,0.025746268656716417,0.16417910447761194,100045,5301320
2016,2250,2689,0.5009297136481964,0.01190033469691335,0.07028635180364448,0.03904797322424693,0.8516177017478617,0.013015991074748977,0.00669393826701376,0.612495351431759,0.030122722201561918,0.15916697657121606,100045,5301320
2017,2250,2726,0.4985326485693324,0.01504035216434336,0.07630227439471754,0.04218635363169479,0.8374908290535583,0.009170946441672781,0.006969919295671314,0.6140865737344093,0.03338224504768892,0.16397652237710933,100045,5301320
2018,2250,2719,0.4968738506803972,0.01655020228025009,0.07429201912467819,0.045237219566016916,0.8308201544685546,0.009562339095255609,0.027583670467083488,0.5987495402721589,0.042294961382861346,0.1710187568959176,100045,5301320
2019,2250,2680,0.49477611940298505,0.014552238805970149,0.07686567164179105,0.048507462686567165,0.8294776119402985,0.011194029850746268,0.027611940298507463,0.5914179104477612,0.04253731343283582,0.17723880597014927,100045,5301320
2020,2250,2712,0.49557522123893805,0.011061946902654867,0.08148967551622419,0.05383480825958702,0.8241150442477876,0.007374631268436578,0.025442477876106196,0.5899705014749262,0.04314159292035398,0.18215339233038347,100045,5301320
2021,2250,2541,0.4970484061393152,0.009838646202282565,0.08303817394726486,0.05588351042896497,0.8248720975993703,0.006690279417552145,0.024399842581660763,0.5883510428964974,0.0440771349862259,0.1786698150334514,100045,5301320
2022,2250,2486,0.48753016894609813,0.014883346741753822,0.09613837489943684,0.06878519710378117,0.7924376508447305,0.007642799678197908,0.02252614641995173,0.5965406275140789,0.0418342719227675,0.1830249396621078,100045,5301320
2023,2250,2515,0.4934393638170974,0.01073558648111332,0.11053677932405567,0.07157057654075547,0.7745526838966202,0.007157057654075547,0.020675944333996023,0.6155069582504971,0.05168986083499006,0.20715705765407555,100045,5301320
2024,2250,2563,0.49395239953179865,0.012485368708544674,0.11548966055403824,0.06905969566913774,0.7721420210690597,0.015606710885680842,0.024580569644947328,0.5957861880608661,0.05618415918845104,0.20834959032383926,100045,5301320
2025,2250,2508,0.5027910685805422,0.014752791068580542,0.12480063795853269,0.06618819776714513,0.7671451355661882,0.01076555023923445,0.024720893141945772,0.5865231259968102,0.06818181818181818,0.22328548644338117,100045,5301320
2015,2420,658,0.5091185410334347,0.001519756838905775,0.06990881458966565,0.05623100303951368,0.8601823708206687,0,0.044072948328267476,0.33586626139817627,0.0182370820668693,0.12917933130699089,100015,5300280
2016,2420,680,0.5044117647058823,0.0014705882352941176,0.058823529411764705,0.051470588235294115,0.8764705882352941,0,0.041176470588235294,0.33088235294117646,0.023529411764705882,0.1426470588235294,100015,5300280
2017,2420,699,0.5050071530758226,0.001430615164520744,0.05722460658082976,0.05150214592274678,0.8726752503576538,0,0.044349070100143065,0.34334763948497854,0.020028612303290415,0.13590844062947066,100015,5300280
2018,2420,660,0.5136363636363637,0.0015151515151515152,0.06060606060606061,0.051515151515151514,0.8696969696969697,0,0.048484848484848485,0.296969696969697,0.03333333333333333,0.13787878787878788,100015,5300280
2019,2420,678,0.5029498525073747,0.0014749262536873156,0.05604719764011799,0.051622418879056046,0.8746312684365781,0,0.04277286135693215,0.36430678466076694,0.017699115044247787,0.140117994100295,100015,5300280
2020,2420,626,0.5015974440894568,0.001597444089456869,0.06070287539936102,0.05591054313099041,0.8642172523961661,0,0.05591054313099041,0.37859424920127793,0.019169329073482427,0.16134185303514376,100015,5300280
2021,2420,619,0.4862681744749596,0.0016155088852988692,0.048465266558966075,0.05492730210016155,0.877221324717286,0,0.07754442649434572,0.3247172859450727,0.014539579967689823,0.15993537964458804,100015,5300280
2022,2420,607,0.4925864909390445,0.0016474464579901153,0.04942339373970346,0.07742998352553541,0.85667215815486,0,0.09555189456342669,0.3393739703459638,0.014827018121911038,0.14662273476112025,100015,5300280
2023,2420,614,0.48697068403908794,0,0.06026058631921824,0.06840390879478828,0.8583061889250815,0,0.11074918566775244,0.3745928338762215,0.030944625407166124,0.16938110749185667,100015,5300280
2024,2420,633,0.4676145339652449,0,0.04265402843601896,0.061611374407582936,0.8830963665086888,0.00315955766192733,0.10110584518167456,0.3744075829383886,0.03317535545023697,0.1721958925750395,100015,5300280
2025,2420,657,0.4672754946727549,0,0.0426179604261796,0.0654490106544901,0.8751902587519026,0.0030441400304414,0.1019786910197869,0.3637747336377473,0.0410958904109589,0.1689497716894977,100015,5300280
2015,3017,17611,0.47805348929646246,0.024359775140537165,0.28073363238884785,0.026460734768042702,0.6393163363806712,0.11714269490659247,0.010164101981715972,0.5993413207654307,0.002952700017034808,0.12316166032593266,100116,5303930
2016,3017,17984,0.47792482206405695,0.022909252669039145,0.36532473309608543,0.032973754448398576,0.5516570284697508,0.1425155693950178,0.0136788256227758,0.6035364768683275,0.02791370106761566,0.11248887900355872,100116,5303930
2017,3017,18485,0.4782255883148499,0.023316202326210442,0.35812821206383555,0.03743575872328915,0.5555315120367866,0.14152015147416824,0.01790641060319178,0.5840411144170949,0.02861779821476873,0.11349743034893156,100116,5303930
2018,3017,18952,0.47746939636977626,0.024060785141409878,0.3547382861967075,0.04316167159138877,0.5536618826509075,0.15359856479527226,0.025221612494723513,0.5943963697762769,0.02939003799071338,0.11407766990291263,100116,5303930
2019,3017,19754,0.48273767338260604,0.02116027133745064,0.3470689480611522,0.044801052951301004,0.5493570922344841,0.12539232560494076,0.013161891262529108,0.5777564037663258,0.028905538118862,0.10959805608990585,100116,5303930
2020,3017,19554,0.48199856806791447,0.02050731308172241,0.36146057072721693,0.04699805666359824,0.5465377927789711,0.11992431216119465,6.648256111281579e-4,0.5735399406770993,0.020251610923596196,0.11854352050731308,100116,5303930
2021,3017,18468,0.4866796621182586,0.01889755252328352,0.39035087719298245,0.048787091184752,0.5170023824994585,0.14874377301277886,0.03140567468052848,0.5758068009529997,0.024366471734892786,0.11939571150097465,100116,5303930
2022,3017,18846,0.4892815451554707,0.018465456860872333,0.40114613180515757,0.05146980791679932,0.5038204393505253,0.14788283985991724,0.009869468322190385,0.5821925076939404,0.021967526265520534,0.13902154303300435,100116,5303930
2023,3017,19397,0.48522967469196265,0.02026086508222921,0.4114553796978914,0.05129659225653452,0.49399391658503894,0.15641594060937258,0.021910604732690624,0.5951951332680311,0.028870443883074703,0.1362066298912203,100116,5303930
2024,3017,18987,0.4842260494022226,0.01932901458892927,0.43461315637014797,0.050508242481698,0.4704798019697688,0.17891188708063413,0.022541739084636858,0.597303418128193,0.032811923947964394,0.15315742350028969,100116,5303930
2025,3017,19109,0.4872573133078654,0.018786959024543408,0.4515149929352661,0.050342770422314095,0.45303260243864146,0.18755560207232194,0.06002407242660526,0.5471767230101,0.04207441519702758,0.14338793238788006,100116,5303930
2015,3050,149,0.42953020134228187,0,0.4899328859060403,0,0.49664429530201343,0.28187919463087246,0,0.8926174496644296,0,0.09395973154362416,100197,5306630
2016,3050,147,0.4217687074829932,0,0.4965986394557823,0,0.4897959183673469,0.25170068027210885,0.027210884353741496,0.9183673469387755,0,0.08163265306122448,100197,5306630
2017,3050,142,0.4154929577464789,0,0.47183098591549294,0,0.5211267605633803,0.2605633802816901,0.028169014084507043,0.9788732394366197,0,0.1056338028169014,100197,5306630
2018,3050,135,0.4222222222222222,0,0.5111111111111111,0,0.4888888888888889,0.25925925925925924,0.007407407407407408,0.8074074074074075,0,0.11851851851851852,100197,5306630
2019,3050,128,0.4453125,0,0.53125,0,0.46875,0.234375,0,0.6796875,0,0.140625,100197,5306630
2020,3050,117,0.4444444444444444,0.008547008547008548,0.46153846153846156,0,0.5299145299145299,0.1794871794871795,0,0.9914529914529915,0,0,100197,5306630
2021,3050,138,0.4420289855072464,0.007246376811594203,0.43478260869565216,0,0.5579710144927537,0.15942028985507245,0,0,0,0.18115942028985507,100197,5306630
2022,3050,143,0.45454545454545453,0,0.38461538461538464,0,0.6153846153846154,0.16783216783216784,0,0.993006993006993,0,0.16083916083916083,100197,5306630
2023,3050,145,0.46206896551724136,0,0.3448275862068966,0,0.6551724137931034,0.09655172413793103,0,0.9517241379310345,0,0.2896551724137931,100197,5306630
2024,3050,138,0.4782608695652174,0,0.3115942028985507,0,0.6884057971014492,0.10869565217391304,0,0.8405797101449275,0,0.2246376811594203,100197,5306630
2025,3050,134,0.4626865671641791,0,0.3283582089552239,0.007462686567164179,0.664179104477612,0.04477611940298507,0,0.3880597014925373,0,0.208955223880597,100197,5306630
2015,3052,1500,0.478,0.0033333333333333335,0.418,0.030666666666666665,0.5386666666666666,0.19933333333333333,0.0026666666666666666,0.6326666666666667,0.010666666666666666,0.15533333333333332,100119,5304020
2016,3052,1483,0.4720161834120027,0.0026972353337828725,0.38368172623061364,0.020903573836817263,0.5879973027646662,0.200944032366824,0.0026972353337828725,0.6486850977747809,0.006743088334457181,0.1523937963587323,100119,5304020
2017,3052,1481,0.47670492910195816,0.00337609723160027,0.4179608372721134,0.022957461174881837,0.548953409858204,0.21674544226873735,0.0013504388926401081,0.7076299797434166,0.007427413909520594,0.1336934503713707,100119,5304020
2018,3052,1474,0.4789687924016282,0.0020352781546811396,0.432157394843962,0.022388059701492536,0.5373134328358209,0.23541383989145184,0.013568521031207599,0.6865671641791045,0.0101763907734057,0.13636363636363635,100119,5304020
2019,3052,1415,0.46925795053003533,0.0021201413427561835,0.4586572438162544,0.02685512367491166,0.5045936395759717,0.26501766784452296,0.01696113074204947,0.7123674911660778,0.023321554770318022,0.1519434628975265,100119,5304020
2020,3052,1430,0.4706293706293706,0.0013986013986013986,0.4699300699300699,0.024475524475524476,0.4972027972027972,0.2517482517482518,0.028671328671328673,0.7286713286713287,0.021678321678321677,0.15524475524475526,100119,5304020
2021,3052,1385,0.4844765342960289,0.002888086642599278,0.49747292418772565,0.02888086642599278,0.4635379061371841,0.23465703971119134,0.03176895306859206,0.7472924187725631,0.01444043321299639,0.14007220216606497,100119,5304020
2022,3052,1424,0.49157303370786515,0.004213483146067416,0.526685393258427,0.02949438202247191,0.43469101123595505,0.2816011235955056,0.037219101123595506,0.7556179775280899,0.011938202247191011,0.13764044943820225,100119,5304020
2023,3052,1410,0.4957446808510638,0.02056737588652482,0.07304964539007092,0.019148936170212766,0.875886524822695,0.2531914893617021,0.00425531914893617,0.8411347517730496,0.01773049645390071,0.12836879432624113,100119,5304020
2024,3052,1433,0.4961618981158409,0.00418702023726448,0.5498953244940684,0.03628750872295883,0.40404745289602234,0.24563852058618282,0,0.7222609909281228,0.019539427773900907,0.15003489183531055,100119,5304020
2025,3052,1407,0.48329779673063256,0.0035536602700781805,0.5515280739161336,0.037668798862828715,0.40085287846481876,0.25302061122956643,0.0255863539445629,0.1613361762615494,0.024875621890547265,0.15920398009950248,100119,5304020
2015,3053,914,0.4573304157549234,0.0032822757111597373,0.412472647702407,0.04048140043763676,0.5361050328227571,0.14551422319474835,0,0.7811816192560175,0.014223194748358862,0.17067833698030635,100089,5302910
2016,3053,912,0.46710526315789475,0.0043859649122807015,0.4331140350877193,0.03179824561403509,0.5252192982456141,0.1513157894736842,0.0010964912280701754,0.7697368421052632,0.021929824561403508,0.15460526315789475,100089,5302910
2017,3053,930,0.46344086021505376,0.005376344086021506,0.44731182795698926,0.03655913978494624,0.5043010752688172,0.17204301075268819,0,0.7655913978494624,0.026881720430107527,0.15483870967741936,100089,5302910
2018,3053,923,0.4647887323943662,0.0032502708559046588,0.447453954496208,0.0390032502708559,0.5070422535211268,0.17984832069339113,0.044420368364030335,0.7518959913326111,0.02600216684723727,0.16793066088840736,100089,5302910
2019,3053,907,0.46747519294377066,0.006615214994487321,0.4696802646085998,0.03307607497243661,0.4862183020948181,0.18963616317530319,0.06063947078280044,0.7651598676957001,0.024255788313120176,0.1631753031973539,100089,5302910
2020,3053,915,0.46885245901639344,0.00546448087431694,0.4786885245901639,0.03934426229508197,0.46994535519125685,0.18579234972677597,0.05683060109289618,0.7759562841530054,0.022950819672131147,0.16065573770491803,100089,5302910
2021,3053,881,0.47446083995459704,0.0022701475595913734,0.5017026106696936,0.0340522133938706,0.4585698070374574,0.21452894438138478,0.05561861520998865,0.811577752553916,0.021566401816118047,0.14755959137343927,100089,5302910
2022,3053,879,0.47667804323094426,0.006825938566552901,0.49829351535836175,0.02957906712172924,0.46075085324232085,0.19795221843003413,0.05802047781569966,0.825938566552901,0.022753128555176336,0.13765642775881684,100089,5302910
2023,3053,900,0.47333333333333333,0.005555555555555556,0.5155555555555555,0.03222222222222222,0.44333333333333336,0.21888888888888888,0.05555555555555555,0.8,0.01888888888888889,0.13555555555555557,100089,5302910
2024,3053,883,0.45186862967157415,0.0056625141562853904,0.5118912797281994,0.03397508493771234,0.44280860702151753,0.21064552661381652,0.061155152887882216,0.7995469988674971,0.021517553793884484,0.13816534541336353,100089,5302910
2025,3053,898,0.4510022271714922,0.0077951002227171495,0.5267260579064588,0.034521158129175944,0.42538975501113585,0.2182628062360802,0.051224944320712694,0.77728285077951,0.030066815144766147,0.14699331848552338,100089,5302910
2015,3116,2838,0.4989429175475687,0.004228329809725159,0.616631430584919,0.01620859760394644,0.3488372093023256,0.23044397463002114,0.023255813953488372,0.6821705426356589,0.01620859760394644,0.13424947145877378,100205,5306900
2016,3116,2832,0.4925847457627119,0.008121468926553672,0.6179378531073446,0.00211864406779661,0.3449858757062147,0.240819209039548,0.029307909604519775,0.6938559322033898,0.01730225988700565,0.1327683615819209,100205,5306900
2017,3116,2794,0.4978525411596278,0.005368647100930566,0.6313528990694345,0.020758768790264854,0.32319255547602005,0.22405153901216893,0.024337866857551897,0.717967072297781,0.016821760916249106,0.13707945597709378,100205,5306900
2018,3116,2759,0.5001812250815513,0.004349401957230881,0.641536788691555,0.023196810438564697,0.3117071402682131,0.22145704965567234,0.026458861906487857,0.6962667633200434,0.01812250815512867,0.14208046393620877,100205,5306900
2019,3116,2727,0.49321598826549323,0.0044004400440044,0.6446644664466447,0.026035936927026035,0.3061972863953062,0.21525485881921524,0.028236156949028236,0.7066373303997067,0.0231023102310231,0.14998166483314998,100205,5306900
2020,3116,2660,0.49736842105263157,0.0030075187969924814,0.6424812030075188,0.02631578947368421,0.3093984962406015,0.231203007518797,0.02669172932330827,0.7157894736842105,0.02631578947368421,0.14511278195488722,100205,5306900
2021,3116,2548,0.49529042386185246,0.0027472527472527475,0.6573783359497645,0.025902668759811617,0.29513343799058084,0.2413657770800628,0.023940345368916798,0.7409733124018838,0.02943485086342229,0.141287284144427,100205,5306900
2022,3116,2494,0.48957497995188454,0.00801924619085806,0.6595829991980754,0.018444266238973536,0.28909382518043303,0.2421812349639134,0.024859663191659984,0.7457898957497995,0.029270248596631916,0.14314354450681635,100205,5306900
2023,3116,2448,0.48570261437908496,0.005718954248366013,0.6768790849673203,0.017973856209150325,0.2777777777777778,0.25939542483660133,0.03553921568627451,0.8186274509803921,0.032679738562091505,0.14665032679738563,100205,5306900
2024,3116,2468,0.49108589951377635,0.006482982171799027,0.6888168557536467,0.018638573743922204,0.26296596434359804,0.28119935170178284,0.0506482982171799,0.8128038897893031,0.034440842787682335,0.1507293354943274,100205,5306900
2025,3116,2549,0.4872499019223225,0.004707728520988623,0.7022361710474696,0.018046292663789723,0.2569635151039623,0.29658689682228323,0.0584542958022754,0.7316594743036485,0.03805413887799137,0.15653197332287172,100205,5306900
2015,3400,12729,0.4886479692041794,0.020190117055542463,0.15680729043915467,0.03511666273862833,0.7426349281168985,0.03676643884044308,0.008798805876345354,0.3810982795192081,0,0.11210621415665017,100218,5307320
2016,3400,13349,0.48910030713911157,0.02090044198067271,0.16705371188853096,0.037605813169525805,0.729417933927635,0.040976852198666563,0.019701850325867108,0.35081279496591505,4.494718705521013e-4,0.11394111918495768,100218,5307320
2017,3400,13706,0.4897125346563549,0.02064789143440829,0.1725521669341894,0.04282795855829564,0.7197577703195681,0.043630526776594195,0.02546330074419962,0.390194075587334,0.0010214504596527069,0.12016635050342915,100218,5307320
2018,3400,14081,0.48838860876358214,0.018606633051629858,0.18059796889425467,0.045025211277608126,0.7127334706341879,0.05035153753284568,0.061359278460336626,0.3486968255095519,0.0062495561394787305,0.1243519636389461,100218,5307320
2019,3400,14208,0.48838682432432434,0.015695382882882882,0.1875,0.0464527027027027,0.7092483108108109,0.05137950450450451,0.06517454954954954,0.4054757882882883,0.013513513513513514,0.12598536036036037,100218,5307320
2020,3400,14295,0.48786288912207065,0.014900314795383,0.19475341028331583,0.04777894368660371,0.7026932493878979,0.0521860790486184,0.06855543896467296,0.391045820216859,0.0033578174186778592,0.127806925498426,100218,5307320
2021,3400,13674,0.48142460143337723,0.015357612988152698,0.20528009360830773,0.05104578031300278,0.6839988298961532,0.055360538247769486,0.06442884305982156,0.39593388913266053,0.06230802983764809,0.12117887962556677,100218,5307320
2022,3400,14027,0.481072217865545,0.01532758251942682,0.2102373993013474,0.054323804092108074,0.6786910957439224,0.05824481357382191,0.07015042418193485,0.40963855421686746,0.06223711413702146,0.13310044913381336,100218,5307320
2023,3400,14147,0.4842722838764402,0.01420795928465399,0.2148158620202163,0.05598360076341274,0.6747013501095639,0.06517282816144766,0.07648264649749063,0.42680426945642186,0.06920195094366297,0.14299851558634338,100218,5307320
2024,3400,14356,0.48300362217887993,0.013165227082752856,0.2270130955697966,0.05642240178322652,0.663137364168292,0.06833379771524102,0.07738924491501811,0.40819169685149065,0.0804541655057119,0.15993312900529397,100218,5307320
2025,3400,14499,0.4847230843506449,0.013863025036209394,0.23105041727015657,0.05793503000206911,0.6572177391544245,0.06662528450237948,0.08710945582453962,0.43651286295606595,0.08324712049106835,0.16932202220842818,100218,5307320
2015,4019,711,0.469760900140647,0.008438818565400843,0.6779184247538678,0.0028129395218002813,0.2939521800281294,0.3769338959212377,0.014064697609001406,0.810126582278481,0.012658227848101266,0.13361462728551335,100139,5304740
2016,4019,704,0.46875,0.005681818181818182,0.6875,0.002840909090909091,0.2883522727272727,0.40625,0,0.7982954545454546,0.014204545454545454,0.140625,100139,5304740
2017,4019,709,0.47390691114245415,0.004231311706629055,0.6657263751763046,0.0028208744710860366,0.31029619181946405,0.4019746121297602,0,0.7743300423131171,0.011283497884344146,0.14245416078984485,100139,5304740
2018,4019,657,0.4764079147640791,0.0045662100456621,0.6514459665144596,0.0015220700152207,0.3287671232876712,0.3911719939117199,0.0395738203957382,0.7488584474885844,0.0167427701674277,0.136986301369863,100139,5304740
2019,4019,662,0.4788519637462236,0.004531722054380665,0.6465256797583081,0.0015105740181268882,0.33534743202416917,0.3610271903323263,0.03323262839879154,0.743202416918429,0.01661631419939577,0.13595166163141995,100139,5304740
2020,4019,664,0.4894578313253012,0.0030120481927710845,0.6521084337349398,0.0030120481927710845,0.32981927710843373,0.3539156626506024,0.030120481927710843,0.7289156626506024,0.01355421686746988,0.13253012048192772,100139,5304740
2021,4019,651,0.4930875576036866,0.0030721966205837174,0.642089093701997,0.004608294930875576,0.33947772657450076,0.3456221198156682,0.026113671274961597,0.6927803379416283,0.010752688172043012,0.13978494623655913,100139,5304740
2022,4019,640,0.503125,0.0046875,0.6609375,0.0046875,0.3234375,0.35,0,0.6953125,0.0125,0.13125,100139,5304740
2023,4019,646,0.5030959752321982,0.0046439628482972135,0.6470588235294118,0.006191950464396285,0.33436532507739936,0.3560371517027864,0.034055727554179564,0.6780185758513931,0.029411764705882353,0.14086687306501547,100139,5304740
2024,4019,691,0.4905933429811867,0.004341534008683068,0.6295224312590448,0.008683068017366137,0.34442836468885674,0.3458755426917511,0.07091172214182344,0.6425470332850941,0.05499276410998553,0.13603473227206947,100139,5304740
2025,4019,665,0.4932330827067669,0.0030075187969924814,0.6616541353383458,0.009022556390977444,0.3157894736842105,0.3744360902255639,0.02706766917293233,0.6481203007518797,0.05413533834586466,0.13834586466165413,100139,5304740
2020,4069,10,0.7,0,0,0,0.8,0,0,0,0,0,100253,5308430
2022,4069,11,0.5454545454545454,0,0,0,0.9090909090909091,0,0,0,0,0,100253,5308430
2023,4069,10,0.5,0,0,0,1,0,0,0,0,0,100253,5308430
2024,4069,11,0.45454545454545453,0,0,0,1,0,0,0,0,0,100253,5308430
2025,4069,12,0.3333333333333333,0,0,0,1,0,0,0,0,0,100253,5308430
2015,4127,380,0.4868421052631579,0.007894736842105263,0.37105263157894736,0.03684210526315789,0.5736842105263158,0.11578947368421053,0.005263157894736842,0.6921052631578948,0.018421052631578946,0.1394736842105263,100079,5302550
2016,4127,355,0.4619718309859155,0.0028169014084507044,0.39436619718309857,0.030985915492957747,0.5605633802816902,0.1267605633802817,0.008450704225352112,0.6873239436619718,0.01971830985915493,0.11830985915492957,100079,5302550
2017,4127,352,0.45738636363636365,0,0.3664772727272727,0.02556818181818182,0.5994318181818182,0.11931818181818182,0,0.6534090909090909,0.017045454545454544,0.11647727272727272,100079,5302550
2018,4127,350,0.4542857142857143,0,0.38857142857142857,0.017142857142857144,0.5628571428571428,0.12285714285714286,0,0.6457142857142857,0.011428571428571429,0.10571428571428572,100079,5302550
2019,4127,336,0.4255952380952381,0,0.3898809523809524,0.017857142857142856,0.5654761904761905,0.13690476190476192,0,0.6190476190476191,0.011904761904761904,0.1130952380952381,100079,5302550
2020,4127,342,0.43567251461988304,0,0.4064327485380117,0.008771929824561403,0.564327485380117,0.12280701754385964,0.029239766081871343,0.6169590643274854,0.014619883040935672,0.11988304093567251,100079,5302550
2021,4127,335,0.4597014925373134,0.0029850746268656717,0.43283582089552236,0.0029850746268656717,0.5611940298507463,0.14626865671641792,0,0.6477611940298508,0.008955223880597015,0.11641791044776119,100079,5302550
2022,4127,334,0.46706586826347307,0,0.4820359281437126,0.011976047904191617,0.4940119760479042,0.15568862275449102,0,0.688622754491018,0.02694610778443114,0.11676646706586827,100079,5302550
2023,4127,342,0.45321637426900585,0,0.49707602339181284,0.014619883040935672,0.4619883040935672,0.16374269005847952,0.0029239766081871343,0.7192982456140351,0.03216374269005848,0.0847953216374269,100079,5302550
2024,4127,416,0.4423076923076923,0,0.6105769230769231,0.009615384615384616,0.3605769230769231,0.28846153846153844,0,0.7524038461538461,0.06971153846153846,0.09375,100079,5302550
2025,4127,444,0.45495495495495497,0.0022522522522522522,0.6103603603603603,0.0022522522522522522,0.3738738738738739,0.29504504504504503,0.033783783783783786,0.6666666666666666,0.05855855855855856,0.10810810810810811,100079,5302550
2015,4129,1494,0.46921017402945114,0.002008032128514056,0.5441767068273092,0.008032128514056224,0.4404283801874163,0.26907630522088355,0.01673360107095047,0.6813922356091031,0.031459170013386883,0.10441767068273092,100125,5301200
2016,4129,1480,0.4689189189189189,0.002027027027027027,0.5405405405405406,0.010810810810810811,0.4418918918918919,0.27094594594594595,0.019594594594594596,0.6743243243243243,0.03513513513513514,0.10743243243243243,100125,5301200
2017,4129,1496,0.4572192513368984,0.004679144385026738,0.5548128342245989,0.01270053475935829,0.42245989304812837,0.28342245989304815,0.027406417112299464,0.6731283422459893,0.026737967914438502,0.09692513368983957,100125,5301200
2018,4129,1480,0.4581081081081081,0.002027027027027027,0.5614864864864865,0.011486486486486487,0.41621621621621624,0.28040540540540543,0.024324324324324326,0.6736486486486486,0.026351351351351353,0.11013513513513513,100125,5301200
2019,4129,1470,0.454421768707483,0.0027210884353741495,0.5489795918367347,0.01020408163265306,0.43197278911564624,0.2693877551020408,0.027210884353741496,0.6646258503401361,0.034013605442176874,0.10748299319727891,100125,5301200
2020,4129,1454,0.4511691884456671,0.002751031636863824,0.5570839064649243,0.008253094910591471,0.4236588720770289,0.265474552957359,0.041953232462173314,0.6478679504814305,0.03782668500687758,0.10866574965612105,100125,5301200
2021,4129,1299,0.46266358737490376,0.0023094688221709007,0.5742879137798307,0.008468052347959968,0.40723633564280215,0.2748267898383372,0.04157043879907621,0.6351039260969977,0.03464203233256351,0.1077752117013087,100125,5301200
2022,4129,1292,0.46671826625387,0.0015479876160990713,0.5727554179566563,0.016253869969040248,0.3993808049535604,0.2786377708978328,0.043343653250773995,0.6207430340557275,0.04102167182662539,0.10758513931888544,100125,5301200
2023,4129,1336,0.4745508982035928,0.002245508982035928,0.562874251497006,0.021706586826347306,0.40344311377245506,0.2844311377245509,0.04640718562874251,0.6369760479041916,0.05389221556886228,0.10853293413173652,100125,5301200
2024,4129,1306,0.4724349157733537,0.002297090352220521,0.5551301684532925,0.0222052067381317,0.4111791730474732,0.2871362940275651,0.04670750382848392,0.6217457886676876,0.055895865237366005,0.11638591117917305,100125,5301200
2025,4129,1301,0.47425057647963104,0.0023059185242121443,0.5503458877786318,0.0207532667179093,0.4189085318985396,0.2851652574942352,0.05149884704073789,0.6187548039969254,0.0568793235972329,0.12682551883166795,100125,5301200
2015,4222,1604,0.4993765586034913,0.006234413965087282,0.3877805486284289,0.017456359102244388,0.5760598503740648,0.1633416458852868,0.009351620947630923,0.5143391521197007,0.02057356608478803,0.08915211970074813,100035,5300960
2016,4222,1579,0.4927169094363521,0.006333122229259025,0.3869537682077264,0.022799240025332488,0.5731475617479417,0.1526282457251425,0,0.499683343888537,0.02786573780873971,0.1032298923369221,100035,5300960
2017,4222,1653,0.4924379915305505,0.004839685420447671,0.3932244404113733,0.028433151845130067,0.5638233514821537,0.15547489413188142,0.0012099213551119178,0.484573502722323,0.034482758620689655,0.11373260738052027,100035,5300960
