year,districtid,districtnumber,nces_lea,name,county,expectedtotest_n,metMATH_n,metMATH_pct,metMATH_Level1_pct,metMATH_Level2_pct,metMATH_Level3_pct,metMATH_Level4_pct,testedonly_metMATH_pct,noscore_MATH_pct,metELA_n,metELA_pct,metELA_Level1_pct,metELA_Level2_pct,metELA_Level3_pct,metELA_Level4_pct,testedonly_metELA_pct,noscore_ELA_pct,meantotalsalary,meancertbasesalary,meanexperience,enrollment,totalrev,tfedrev,tstaterev,c01,c05,c07,c08,c10,tlocalrev,t06,totalexp,tinstruction,tsupport,tcapex,pctfemale,pctblack,pcthispanic,pcttwomoreraces,pctwhite,pctesl,pcthighlycapable,pctfrpl,pctsection504,pctdisabilities,tsalaries,tsalariesinstruction,meantotalsalary_cpi_adjusted,meancertbasesalary_cpi_adjusted,totalrev_cpi_adjusted,tfedrev_cpi_adjusted,tstaterev_cpi_adjusted,c01_cpi_adjusted,c05_cpi_adjusted,c07_cpi_adjusted,c08_cpi_adjusted,c10_cpi_adjusted,tlocalrev_cpi_adjusted,t06_cpi_adjusted,totalexp_cpi_adjusted,tinstruction_cpi_adjusted,tsupport_cpi_adjusted,tcapex_cpi_adjusted,tsalaries_cpi_adjusted,tsalariesinstruction_cpi_adjusted
2025,27083,100275,5309180,University Place School District,Pierce,472,252,0.5339999794960022,0.19915254237,0.25,0.25423728814,0.27966101695,0.54310344828,0.01694915254,326,0.6890000104904175,0.13319238901,0.16701902748,0.35095137421,0.33826638478,0.69658119658,0.01057082452,120001.74043715847,100175.00273224043,15.400273224043719,5667,98333242,4365206,75486037,57683325.3,9056361.72,744986.29,188540.56,744859.12,17888988,24245476.32,97851503,54554058,37636632,5010838,0.4793097376298644,0.09966543405529142,0.17503081528438105,0.16851558372952985,0.4416270470153196,0.0734284204965663,0.043669660151435113,0.40570522979397783,0.05951752069026237,0.1100545870751893,61404312,38706028,88335.36416452866,73740.55838106015,72384806.33618389,3213303.9092471697,55566582.14656456,42461697.03900942,6666545.065326223,548397.3397801949,138787.97896357023,548303.7277357372,13168394.589596849,17847515.97991382,72030189.89610368,40158189.060653,27704978.123941258,3688564.8315347014,45200779.93896116,28492179.082460348
2017,27320,100259,5308610,Sumner School District,Pierce,697,379,0.581,0.1763803680981,0.2147239263803,0.2377300613496,0.3435582822085,0.5977917981072,0.0276073619631,411,0.629,0.1271056661562,0.2205206738131,0.4165390505359,0.2128637059724,0.6442006269592,0.0229709035222,52276.208,29219.802,6.5285939,9615,135573000,5342000,75967000,59315000,8687000,364000,96000,50000,54264000,37873000,133285000,66249000,39053000,13368000,0.4917384693360365,0.009832742017232641,0.13319817536746073,0.08748099341104916,0.7399898631525595,0.03314749113025849,0.03274201723264065,0.33137354282818043,0.044298023314749115,0.1291434363912823,68444000,44055000,50544.64031790014,28251.94172940507,131082356.27608407,5165054.599565113,73450711.8616928,57350283.33455721,8399256.702812081,351943.0689333023,92820.15004834346,48343.82815017889,52466589.814826146,36618516.0706345,128870142.69993187,64054605.42242403,37759430.41497872,12925205.894231828,66176899.47821689,42595746.98312262
2019,27320,100259,5308610,Sumner School District,Pierce,758,424,0.612,0.1601731601731,0.2135642135642,0.2265512265512,0.3852813852813,0.6207906295754,0.01443001443,512,0.738,0.0778097982708,0.1743515850144,0.4538904899135,0.2838616714697,0.745269286754,0.0100864553314,59974.12,37671.219,7.0269663,10073,172268000,5064000,115237000,82675000,13676000,619000,280000,46000,51967000,41261000,197952000,80485000,44191000,57205000,0.4878482513337285,0.01007705986959099,0.14107883817427386,0.09800434696700257,0.7185338865836791,0.03852993479549496,0.05245998814463545,0.30409010077059867,0.05216360403082395,0.13208852005532504,81727000,53428000,55598.7786604021,34922.95955402987,159700390.8064036,4694561.839944899,106830020.29023111,76643542.6772205,12678283.515617386,573841.5835161716,259572.92953881752,42644.12413852002,48175808.67622761,38250852.30607553,183510644.81452858,74613311.54975617,40967097.604463875,53031676.55095734,75764702.9014962,49530223.14071408
2022,27320,100259,5308610,Sumner School District,Pierce,715,336,0.418,0.2810945273631,0.2388059701492,0.1940298507462,0.2238805970149,0.445623342175,0.0621890547263,476,0.593,0.145703611457,0.2129514321295,0.3748443337484,0.2179327521793,0.6230366492146,0.0485678704856,68642.345,45106.004,7.6305753,10217,191145000,11439000,115538000,90812000,15761000,760000,307000,105000,64168000,57250000,200428000,85874000,53364000,41303000,0.48552338530066813,0.016945870049385105,0.16965236758012975,0.11329524547303185,0.659145928149511,0.04386559504212259,0.0661373099641716,0.3113198411929893,0.05442045124431103,0.13266195410090056,91175000,57765000,55594.2832312203,36531.90988455531,154810696.92813677,9264587.41877086,93575653.57023759,73549760.70228337,12765028.61327455,615533.3891306806,248643.09271463015,85040.79718252823,51970455.93912831,46367482.27333087,162329113.31142637,69550413.49764219,43220162.86522321,33451809.96219013,73843758.88682868,46784587.13570232
2023,27320,100259,5308610,Sumner-Bonney Lake School District,Pierce,778,382,0.4909999966621399,0.2082262210796,0.2802056555269,0.2365038560411,0.2544987146529,0.501312335958,0.0205655526992,525,0.6769999861717224,0.090206185567,0.2126288659793,0.3659793814432,0.3105670103092,0.6907894736842,0.020618556701,103579.48189415042,89272.65877437325,13.498885799427633,10414,217212000,8811000,139914000,100300000,17780000,969000,334000,46000,68487000,56301000,205319000,96402000,59819000,32549000,0.48357337851830934,0.02014496846465217,0.1755624588157771,0.11239762778876024,0.6388025981361197,0.05290407606137626,0.07013084815965358,0.322790172267721,0.060058363927327496,0.13508425115315825,102057000,64512000,80565.39802039023,69437.3746129159,168950171.54737562,6853304.428410617,108826834.16146214,78014576.57128416,13829503.204760045,753700.1465361352,259789.31779470498,35779.36712142643,53270032.95750288,43791611.91963977,159699649.52182943,74982664.11390764,46527955.692100175,25317013.48772411,79381192.83285691,50178228.9508144
2024,27320,100259,5308610,Sumner-Bonney Lake School District,Pierce,751,322,0.42899999022483826,0.255659121,0.300932091,0.195739015,0.233022636,0.435135135,0.014647137,472,0.6290000081062317,0.132,0.221333333,0.402666667,0.226666667,0.640434193,0.017333333,109569.01383125865,94853.61134163209,13.917289080647018,10494,183757352,7444541,136788582,104446415.95,21630717.97,1083401.42,340562.9,155103.69,37300824,56634649.23,175271464,98175363,66954657,173007976,0.48244401437655515,0.022578564187632478,0.1765735876877707,0.11381439498663717,0.6284213436549627,0.05833563726845452,0.07713574785734034,0.3481706755137775,0.06506312782232053,0.14901852363837434,109584544,68475112,82780.36272802309,71662.74550043589,138830310.87536693,5624416.8198201675,103344988.14099488,78910194.54914862,16342199.468745532,818519.3914930488,257298.29454451706,117182.21484066958,28181103.697159003,42787980.308500856,132419147.15173239,74172358.36959599,50584837.80210091,130709061.87197353,82792095.90838753,51733555.05354457
2025,27320,100259,5308610,Sumner-Bonney Lake School District,Pierce,763,410,0.5370000004768372,0.22935779817,0.22280471822,0.21494102228,0.32241153342,0.54304635762,0.01048492792,543,0.7110000252723694,0.10209424084,0.17931937173,0.38481675393,0.32591623037,0.71635883905,0.00785340314,115721.83241758242,100110.32417582418,14.371428571428583,10656,195835865,6826210,147720312,111240974.22,23714827.1,1290806.17,361153.85,732237.96,38188116,66053798.86,191845724,107270315,73304876,197272483,0.4809015206372194,0.023624185372918174,0.18220492396813903,0.11622013034033309,0.6125995655322231,0.06263577118030413,0.0778421433743664,0.35454380883417813,0.07060101375814627,0.1498913830557567,118353520,73438152,85184.84957930128,73692.94737297102,144158179.60831654,5024891.672544691,108739485.83980037,81886412.07988572,17456895.877892297,950184.8279649039,265851.6180094745,539013.07277759,28110935.069177583,48623347.923892766,141220967.55606806,78963540.90406622,53960991.67317167,145215699.05539298,87122080.49039681,54059098.45021927
2015,27343,100068,5302130,Dieringer School District,Pierce,163,129,0.713,0.0773480662983,0.2044198895027,0.2265193370165,0.4861878453038,0.7166666666666,0.0055248618784,136,0.751,0.0828729281767,0.1546961325966,0.4419889502762,0.3093922651933,0.7597765363128,0.0110497237569,46552.83,27163.03,7.765482,1548,21008000,498000,10109000,8086000,973000,39000,15000,2000,10401000,9541000,17642000,8803000,5967000,326000,0.5035415325177076,0.0038634900193174502,0.07147456535737283,0.08821635544108178,0.7662588538312942,0.0231809401159047,0.0077269800386349004,0.12813908564069543,0.03219575016097875,0.10431423052157116,9566000,6220000,46552.83,27163.030000000002,21008000,498000.00000000006,10109000,8086000.000000001,973000.0000000001,39000,14999.999999999998,2000.0000000000002,10401000,9541000,17642000,8803000,5967000,326000,9566000,6220000
2019,27343,100068,5302130,Dieringer School District,Pierce,149,95,0.613,0.1290322580645,0.2516129032258,0.2064516129032,0.4064516129032,0.6168831168831,0.0064516129032,121,0.771,0.0509554140127,0.1719745222929,0.484076433121,0.2866242038216,0.775641025641,0.0063694267515,59097.214,35131.264,8.1272727,1492,29923000,471000,17062000,12969000,2245000,116000,43000,2000,12390000,11520000,23695000,12273000,8365000,446000,0.47762191048764197,0.022044088176352707,0.08684034736138944,0.09018036072144289,0.7287909151636607,0.04408817635270541,0.014028056112224449,0.14428857715430862,0.06279225116900468,0.15564462257849032,13545000,8363000,54785.846305580075,32568.30398171999,27740002.75210727,436638.749331368,15817261.87068323,12022861.868531872,2081218.667195162,107537.35652322439,39862.985607746974,1854.0923538486966,11486102.132092675,10679571.958168492,21966359.16222243,11377637.729392525,7754741.2699721735,413462.5949082593,12556840.466440296,7752887.177618325
2023,27343,100068,5302130,Dieringer School District,Pierce,162,86,0.531000018119812,0.2098765432098,0.2592592592592,0.1728395061728,0.358024691358,0.5308641975308,0,95,0.5860000252723694,0.1296296296296,0.2839506172839,0.4197530864197,0.1666666666666,0.5864197530864,0,110073.81553398058,91452.58252427184,15.871844627324817,1402,33889000,901000,19408000,14530000,2492000,161000,48000,3000,13580000,12240000,28660000,14892000,10355000,520000,0.4955017301038062,0.03944636678200692,0.09619377162629758,0.09965397923875433,0.6519031141868512,0.056055363321799306,0.035986159169550176,0.22006920415224915,0.04498269896193772,0.1328719723183391,16266000,10322000,85616.77079231443,71132.9461812711,26359282.008217838,700808.9081827222,15095781.675927049,11301613.136398394,1938308.3231868409,125227.78492499252,37334.99177887976,2333.436986179985,10562691.424108066,9520422.903614338,22292101.341306124,11583181.199397445,8054246.663964581,404462.4109378641,12651895.33906788,8028578.857116601
2024,27343,100068,5302130,Dieringer School District,Pierce,176,109,0.6190000176429749,0.164772727,0.198863636,0.215909091,0.403409091,0.630057803,0.017045455,123,0.6949999928474426,0.129943503,0.163841808,0.429378531,0.265536723,0.702857143,0.011299435,113443.75,93338.08333333333,15.905555518964926,1426,28662169,679351,19998518,14757990.31,2883537.42,176385.33,47692.4,5707.44,6728427,13091575.31,29527519,15559848,11087611,7070241,0.4951388888888889,0.03888888888888889,0.1,0.10416666666666667,0.6333333333333333,0.07152777777777777,0.03958333333333333,0.22013888888888888,0.04236111111111111,0.1388888888888889,17842932,11479913,85707.76030429197,70517.75063496546,21654523.148724437,513255.7119319579,15109057.900369728,11149792.703983637,2178538.1215079413,133260.68280388686,36032.031623922994,4312.0215919442735,5083386.334997973,9890801.37667405,22308302.75649762,11755603.307852719,8376788.548820283,5341629.846700039,13480493.539589277,8673176.192766242
2025,27343,100068,5302130,Dieringer School District,Pierce,172,106,0.6159999966621399,0.20348837209,0.18023255814,0.23837209302,0.37790697674,0.61627906977,0,120,0.6980000138282776,0.12209302326,0.18023255814,0.43604651163,0.26162790698,0.6976744186,0,118380.59813084113,96060,15.86448598130841,1442,29984056,702409,21087206,15645466.14,3061851.19,233066.06,50069.85,16411.49,6961134,13501614.99,30148390,15715866,11484201,8038171,0.4822888283378747,0.04155313351498638,0.0994550408719346,0.10149863760217984,0.6192098092643051,0.08719346049046321,0.05722070844686648,0.23637602179836512,0.05381471389645776,0.13555858310626703,18643268,11551603,87142.01317253984,70711.43344031945,22071784.09447024,517055.45754092594,15522658.37509166,11516899.204678135,2253881.809554944,171563.97240149387,36857.28571353091,12080.782664912227,5124211.5709988,9938773.159506604,22192753.20443257,11568721.763647506,8453719.70254789,5917037.202252822,13723633.190631246,8503335.484733442
2016,27344,100191,5306450,Orting School District,Pierce,196,86,0.478,0.2277777777777,0.2944444444444,0.2722222222222,0.2055555555555,0.4777777777777,0,114,0.633,0.15,0.2166666666666,0.4388888888888,0.1944444444444,0.6333333333333,0,47018.35,28118.64,6.677441,2500,30126000,1024000,20041000,14713000,2490000,46000,24000,9000,9061000,7909000,26322000,13590000,10504000,409000,0.49441340782122906,0.011971268954509178,0.1332801276935355,0.0802075019952115,0.7498004788507582,0.018355945730247406,0.007581803671189146,0.3906624102154828,0.03471667996807662,0.1484437350359138,14858000,9082000,46429.91556973541,27766.735351959072,29748973.250950933,1011184.6447910031,19790186.978766106,14528866.873837918,2458837.6616499973,45424.31021522084,23699.640112289133,8887.365042108424,8947601.627393827,7810018.902003949,25992580.293153107,13419921.21358372,10372542.48914521,403881.36691359396,14672052.19951633,8968338.81249208
2019,27344,100191,5306450,Orting School District,Pierce,210,71,0.357,0.4020100502512,0.2412060301507,0.145728643216,0.2110552763819,0.3567839195979,0,115,0.578,0.1608040201005,0.2613065326633,0.3819095477386,0.1959798994974,0.5778894472361,0,57893.491,37166.939,6.1094512,2747,41205000,1617000,30891000,22258000,4473000,79000,75000,9000,8697000,7579000,37323000,19336000,13621000,2773000,0.48446531791907516,0.015895953757225433,0.14739884393063585,0.09609826589595376,0.7174855491329479,0.022398843930635837,0.03251445086705202,0.3442919075144509,0.05491329479768786,0.1593208092485549,19944000,12244000,53669.939500354165,34455.46870793046,38198937.72016777,1499033.668086671,28637383.451370046,20634193.805982143,4146677.54938261,73236.6479770235,69528.46326932612,8343.415592319134,8062520.600711057,7026082.974909635,34600144.461347446,17925364.877009198,12627295.975886546,2570699.0486112176,18489008.9525792,11350753.390261719
2021,27344,100191,5306450,Orting School District,Pierce,172,55,0.233,0.4067796610169,0.343220338983,0.1652542372881,0.0677966101694,0.2370689655172,0.0169491525423,114,0.479,0.2857142857142,0.2184873949579,0.3655462184873,0.1134453781512,0.4871794871794,0.016806722689,60470.801,39784.619,6.3226586,2454,41628000,1938000,30910000,22618000,4668000,91000,74000,11000,8780000,7835000,36262000,19852000,14592000,428000,0.4651639344262295,0.01639344262295082,0.1430327868852459,0.0971311475409836,0.7106557377049181,0.03155737704918033,0.0430327868852459,0.3163934426229508,0.05573770491803279,0.17540983606557378,20791000,12886000,52889.63706182157,34796.86104294948,36409139.20768981,1695034.875192247,27034844.165217932,19782403.92523129,4082777.5012370525,79591.4208681602,64722.69389278961,9620.94098406332,7679260.167279633,6852733.8736487385,31715869.269464012,17363174.58323864,12762615.530859271,374342.0673799183,18184453.090878226,11270495.047330905
2023,27344,100191,5306450,Orting School District,Pierce,223,58,0.25999999046325684,0.4215246636771,0.3004484304932,0.1390134529147,0.1210762331838,0.2648401826484,0.0179372197309,103,0.4620000123977661,0.2735426008968,0.2376681614349,0.3452914798206,0.1165919282511,0.4746543778801,0.0269058295964,97343,86624.30337078651,11.49831458176957,2748,45070000,3043000,34505000,25420000,5427000,193000,85000,9000,7522000,5502000,45713000,23670000,19169000,1029000,0.4914101646385111,0.025053686471009307,0.15282748747315678,0.0984251968503937,0.6828919112383679,0.047602004294917684,0.031496062992125984,0.33858267716535434,0.06084466714387974,0.15783822476735862,25462000,15320000,75714.58551523942,67377.45112915627,35056001.65571064,2366882.9163152315,26838414.402713463,19771989.396231737,4221187.507999592,150117.77944424568,66114.04794176624,7000.310958539954,5850704.336681949,4279523.432654092,35556134.983081885,18410817.820960082,14909884.529361377,800368.8862597349,19804657.514038257,11916084.876092456
2024,27344,100191,5306450,Orting School District,Pierce,213,49,0.23000000417232513,0.474178404,0.272300469,0.122065728,0.107981221,0.235576923,0.023474178,82,0.38499999046325684,0.262910798,0.323943662,0.305164319,0.079812207,0.396135266,0.028169014,103825.56571428571,93783.08571428571,12.188571409242494,2833,47009937,3022732,37268303,26877602.25,7151767.350000001,233930.41,87236.68,14597.05,6705101,6063842.27,45944382,23546056,20174864,4208430,0.4894957983193277,0.0234593837535014,0.16106442577030813,0.09873949579831932,0.6729691876750701,0.05357142857142857,0.03081232492997199,0.35329131652661067,0.06337535014005602,0.1722689075630252,27319758,16466621,78441.13668401753,70853.95388460685,35516424.768362,2283700.8624989307,28156533.7929302,20306267.12531187,5403223.727934429,176736.5016421332,65908.08624699218,11028.200870914132,5065763.334904465,4581286.671149303,34711388.505623505,17789254.355215125,15242288.869009435,3179506.228394173,20640319.719995707,12440678.359888671
